id,name,isdone,spotifyid,genres,popularity,followers
626019,Quintino,True,1V3VTM7VspiQjcmRhC010n,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'slap house']",66.0,591409.0
634829,Black Coffee,True,6wMr4zKPrrR0UVz08WtUWc,"['afro house', 'deep house', 'south african house', 'south african pop dance']",64.0,796665.0
1707357,Delilah Montagu,True,3WtrH1zNpzoPSz6XpwCh6y,['british singer-songwriter'],53.0,10295.0
647701,Netsky,True,5TgQ66WuWkoQ2xYxaSTnVP,"['belgian edm', 'dancefloor dnb', 'drum and bass']",63.0,431077.0
1524338,Loote,True,00TKPo9MxwZ0j4ooveIxWZ,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",66.0,184967.0
315738,Infa-Red,True,4Zit4wD2fUgOQ6L6g5EfyQ,[],14.0,4.0
2091926,Lanie Gardner,True,5lhCycgJCjQIMpWNk4DycY,[],51.0,27929.0
724339,Tom Staar,True,0iSYvHKAdhWVdZkS1PYK3u,"['edm', 'progressive house', 'progressive trance', 'trance']",51.0,28504.0
1852451,Joel Corry,True,6DgP9otnZw5z6daOntINxp,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",81.0,254094.0
2447,Sven Väth,True,5TQaBSTOSypp7S4jfSnN3F,"['frankfurt electronic', 'german techno', 'minimal techno', 'tech house', 'techno']",43.0,167920.0
424,Paul van Dyk,True,7wU1naftD3lNq7rNsiDvOR,"['german techno', 'progressive house', 'trance', 'uplifting trance']",66.0,379392.0
175937,Axwell,True,1xNmvlEiICkRlRGqlNFZ43,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",64.0,1546772.0
2003475,Master KG,True,523y9KSneKh6APd1hKxLuF,['south african house'],66.0,310498.0
741826,MistaJam,True,3qi5fhSI6aUecvRN0XqIJ2,[],67.0,8354.0
2022732,Shouse,True,2TcGJdSOiOvITBzhvfX8XB,['aussietronica'],76.0,63436.0
2398,Snow,True,3uZFBSsMiooimnprFL9jD1,"['canadian old school hip hop', 'reggae fusion']",66.0,49518.0
802582,Alexandra Stan,True,0BmLNz4nSLfoWYW1cYsElL,"['dance pop', 'electropop', 'romanian pop']",65.0,343409.0
681241,Chino & Nacho,True,5NS0854TqZQVoRmJKSWtFZ,"['electro latino', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",68.0,2225618.0
159758,Tommy Torres,True,264nbMzGPSkDZqTY8nXwCG,"['latin', 'latin pop', 'puerto rican pop']",66.0,808735.0
261029,Voltio,True,3Okcq0dqLVlEFHRZ5t22bA,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",59.0,650751.0
269043,Luny Tunes,True,5pZE9tgrhmIGWAsJZ7YxNK,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",65.0,1220861.0
300423,Play-N-Skillz,True,7MP4jhYmFEgb0AtiOkw55s,"['chicano rap', 'pop rap']",61.0,21072.0
1554250,OnellFlow,True,41FHi27Gz2n5STr5TSV9fw,['reggaeton flow'],3.0,304.0
686786,Big Mato,True,0tG3OtnzCjdbL1ZVkDprlS,[],55.0,2893.0
939038,Dinah Jane,True,59KQTERLpPa7M0F25fRH6V,['post-teen pop'],44.0,392849.0
452311,Big Ali,True,4LqXqd68BBoEk9RDYeS0ls,[],62.0,17300.0
512224,RKM & Ken‐Y,True,3jFjgKOGfVLWfXX8q5wrsg,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",67.0,474990.0
146,Janet Jackson,True,4qwGe91Bz9K2T8jXTZ815W,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",71.0,2933503.0
959592,Musicólogo & Menes,True,7sQc4ugqcqoLJPnznIE2jm,"['reggaeton', 'reggaeton flow', 'trap latino']",54.0,356422.0
1079249,Pinto Picasso,True,40DtWCtcmCd6GH8vKrDaJs,['reggaeton flow'],45.0,8383.0
1596742,Kim Viera,True,4cmSUhjO83qNmK2AvxKQ41,['nyc pop'],32.0,3891.0
98289,Rupee,True,60TYV12IFUaDfnUA0S67zb,"['barbadian pop', 'chutney', 'dancehall', 'soca']",53.0,32594.0
98293,Kevin Lyttle,True,1GaBsp1ICIp1e6udgE7fba,['soca'],61.0,73402.0
35575,Bono,True,0m2Wc2gfNUWaAuBK7URPIJ,['hollywood'],64.0,35087.0
324615,Naughty Boy,True,1bT7m67vi78r2oqvxrP3X5,"['tropical house', 'uk contemporary r&b']",64.0,316267.0
232832,Brandi Carlile,True,2sG4zTOLvjKG1PSoOyf5Ej,"['acoustic pop', 'folk', 'indie folk', 'lilith', 'modern folk rock', 'neo mellow', 'new americana']",68.0,595253.0
697597,Travie McCoy,True,7o9Nl7K1Al6NNAHX6jn6iG,"['dance pop', 'pop rap']",66.0,330555.0
950991,Jaeson Ma,True,5dnUHIdRyFstsV4IBF7Aud,[],19.0,2051.0
1209409,XYLØ,True,6ioOEWNNGK40H8xrGj6XPW,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop']",58.0,293145.0
1269828,ROZES,True,6jsjhAEteAlY0vCiLvMLBA,"['electropop', 'indie poptimism', 'pop edm']",65.0,98102.0
1491191,Owen Norton,True,4ZjJmxiWDURUeXl9erCsE5,['uk dance'],49.0,4660.0
1083772,Phoebe Ryan,True,4N874uPqBka1QiCvnCVOtr,"['alt z', 'electropop', 'indie electropop', 'indie poptimism']",61.0,324436.0
1193958,Emily Warren,True,1oKdM70mJD8VvDOTKeS8t1,['nyc pop'],61.0,55297.0
1195350,Drew Love,True,76yeOnINtQSXyoEHbkYmtY,[],59.0,11871.0
1169605,NGHTMRE,True,76M2Ekj8bG8W7X2nbx2CpF,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance', 'vapor twitch']",67.0,420326.0
1085009,Aazar,True,7oNtf1MwhHcyXRsYXE1WsG,['electronic trap'],45.0,32404.0
1633457,Winona Oak,True,3XC57xz74X3xUi1hv4mge1,"['alt z', 'electropop', 'pop', 'swedish pop']",63.0,100719.0
1592064,bülow,True,5vBrKGOjN10BMwB0cJADj4,"['alt z', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'post-teen pop', 'social media pop']",65.0,432854.0
965482,Lennon Stella,True,1cZQSpDsxgKIX2yW5OR9Ot,"['alt z', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",72.0,322898.0
1168523,sirenXX,True,1QM03lnjHcx2l52sWaW5V5,['indie poptimism'],45.0,2967.0
1162134,Great Good Fine Ok,True,422RLznpwUa5FsQgnTlgUH,"['hopebeat', 'indie electropop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'nyc pop', 'shimmer pop', 'vapor soul']",58.0,115941.0
553133,Tritonal,True,521qvhdobR0GzhvU6TFw76,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",64.0,215391.0
625886,Konshens,True,3nwYsifpwrKmCIpw4i0HDW,"['dancehall', 'modern reggae']",65.0,350253.0
1052749,Andrew Hollander,True,0AOlX0H3LdVzN3JvuMPjem,[],23.0,129.0
800,Five,True,6rEzedK7cKWjeQWdAYvWVG,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",59.0,381131.0
1001,Wyclef Jean,True,7aBzpmFXB4WWpPl2F7RjBe,['rap kreyol'],74.0,262841.0
31429,Suzi Quatro,True,15jHZ1EZwmm2QDjKctvqJQ,"['classic uk pop', 'glam rock']",59.0,319299.0
1801,Freddie Mercury,True,4M1FpEWs2PeYfJe7xxJfhH,['glam rock'],64.0,5479844.0
22918,Brian May,True,2NcbLU1bW55eahD0UgD7U3,['glam rock'],57.0,314255.0
627661,Adam Lambert,True,6prmLEyn4LfHlD9NnXWlf7,"['dance pop', 'idol', 'post-teen pop']",66.0,1301280.0
891272,Kris Stephens,True,11qXNlpW2plENTWt8PMJjZ,[],40.0,408.0
819032,Jay Rock,True,28ExwzUQsvgJooOI0X1mr3,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",74.0,1199806.0
246274,Birdman,True,7E1r06wbRiF2soZtFoc62z,['dirty south rap'],45.0,9540.0
530018,Ace Hood,True,31HjiqargV4NAw4GZqUale,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",68.0,1573008.0
824871,Ab‐Soul,True,0g9vAlRPK9Gt3FKCekk4TW,"['alternative hip hop', 'conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",62.0,888355.0
504164,Glasses Malone,True,1TC1Dj7qy98gBriJdOgDMh,['west coast trap'],40.0,28657.0
78253,Killer Mike,True,2N4EYkIlG1kv25g6Wv8LGI,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'escape room', 'old school atlanta hip hop', 'political hip hop', 'southern hip hop']",59.0,251772.0
837426,Gunplay,True,7cvtOrIEaUrqbGmYA9Kj34,"['gangster rap', 'miami hip hop', 'trap']",52.0,93173.0
594177,The Lonely Island,True,1f5GqyOPo0CkotzzRwviBu,"['comedy rap', 'comic', 'pop rap']",63.0,1020902.0
279890,Jay Electronica,True,0TkqXdyWLsssJH7okthMPQ,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'southern hip hop', 'underground hip hop']",63.0,249049.0
2969,Chantal Kreviazuk,True,1x1NsoNPyVy6FlgSLSovSk,"['canadian pop', 'candy pop', 'ectofolk', 'lilith', 'new wave pop', 'piano rock']",48.0,69275.0
1261417,SiR,True,3QTDHixorJelOLxoxcjqGx,"['alternative r&b', 'hip hop', 'indie soul', 'la pop', 'r&b', 'rap']",67.0,649498.0
52253,Michelle Williams,True,6t7nbFAc2dUa7oNu7kBOui,"['dance pop', 'gospel r&b', 'hip pop', 'r&b', 'urban contemporary']",49.0,200580.0
1273716,Arrow Benjamin,True,2RWMTZ0AXNLBbTT2Evtbdj,['uk pop'],54.0,5838.0
131161,Eddie Vedder,True,0mXTJETA4XUa12MmmXxZJh,"['acoustic rock', 'permanent wave', 'rock']",69.0,1354966.0
72940,The Chicks,True,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']",70.0,1221260.0
1428342,Shaquellé,True,2CIFCDX0P3TDiFBqKBCifT,[],0.0,27.0
273194,Bun B,True,45a6gCQWq61lIUDmr1tKuO,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",63.0,731627.0
43652,Solange,True,2auiVi8sUZo17dLy1HwrTU,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",65.0,1688826.0
239,BT,True,64MoFdq8ORI3V98AR5SPWL,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",52.0,86912.0
305099,Jazmine Sullivan,True,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",71.0,1614118.0
406225,Janelle Monáe,True,6ueGR6SWhUJfvEhqkvMsVs,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b', 'urban contemporary']",70.0,1191097.0
1291761,Chloe x Halle,True,0AsThoR4KZSVktALiNcQwW,"['alternative r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",65.0,1562199.0
1065752,Brittany Howard,True,4XquDVA8pkg5Lx91No1JxB,"['black americana', 'modern blues rock', 'neo soul']",57.0,177183.0
445593,Jordin Sparks,True,2AQjGvtT0pFYfxR3neFcvz,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",66.0,2024895.0
98146,Benny Benassi,True,4Ws2otunReOa6BbwxxpCt6,"['edm', 'electro house', 'pop dance']",68.0,497278.0
793376,Kevin McCall,True,2teIxF2qgr0rYmTTMKiZ7s,[],58.0,26350.0
887552,Chip,True,0tJCNteqwm7LmRZ6KWr8GT,"['grime', 'instrumental grime', 'london rap', 'uk hip hop']",63.0,303880.0
215254,Juelz Santana,True,6Uh8uJyN9g7oFjDK16nJgb,"['gangster rap', 'harlem hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'trap']",68.0,656173.0
35569,Mark Morrison,True,6V3F8MZrOKdT9fU686ybE9,['british soul'],63.0,64100.0
106936,David Banner,True,7jFaoqWPhYLrKzjzlpXmUO,"['conscious hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",56.0,651942.0
9341,Brandy,True,05oH07COxkXKIMt6mIPRee,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",70.0,2607553.0
20503,E‐40,True,3crnzLy8R4lVwaigKEOz7V,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'oakland hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']",72.0,727474.0
828485,Problem,True,0399oiMcmbOzzsYQDNYqxn,"['cali rap', 'gangster rap', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast trap']",59.0,237774.0
358,Aaliyah,True,0urTpYCsixqZwgNTkPJOJ4,"['contemporary r&b', 'dance pop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",72.0,3112604.0
981900,Sevyn Streeter,True,6If57j6e3TXXk0HiLcIZca,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",65.0,1128960.0
215073,Omarion,True,0f5nVCcR06GX8Qikz0COtT,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",66.0,2347949.0
1519887,Cal Scruby,True,2wcrc3fjebDRLVdtRUa3pu,"['deep underground hip hop', 'indie pop rap', 'ohio hip hop', 'pop rap', 'underground hip hop']",60.0,94357.0
924853,Deorro,True,6VD4UEUPvtsemqD3mmTqCR,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",70.0,1167309.0
1092561,Pia Mia,True,1BhWF9W2PngtPSyobKg0rP,"['dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",66.0,1679825.0
80528,Ray J,True,6gbGGM0E8Q1hE511psqxL0,"['pop rap', 'r&b', 'urban contemporary']",60.0,711226.0
167512,Diddy,True,59wfkuBoNyhDMQGCljbUbA,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']",76.0,1262384.0
10477,Boyz II Men,True,6O74knDqdv3XaWtkII7Xjp,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",70.0,2391014.0
1160527,DeJ Loaf,True,7kFfY4UjNdNyaeUgLIEbIF,"['detroit hip hop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'trap queen']",67.0,1391501.0
852915,Zendaya,True,6sCbFbEjbYepqswM1vWjjs,"['dance pop', 'pop', 'post-teen pop']",79.0,3195094.0
944384,August Alsina,True,19Fi1Rj7kk8kyiwxpXy3yM,"['dance pop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",67.0,2293051.0
243567,J. Valentine,True,0YG3fiiee6tHuimu1klAMg,[],47.0,40571.0
545164,Pleasure P,True,6dROiL44pIQZVNZ6Bc0OJO,"['hip pop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",54.0,1066272.0
860723,A1,True,7qJ1xKvLEpvMVUtZ4Au6kn,[],4.0,110.0
1016657,Sage the Gemini,True,6d47Z08T4snK50HgTEHo5Z,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop']",70.0,797068.0
887526,PC,True,6mKU8Jc8OPJmUWYZNvKk7z,[],32.0,452.0
1555422,DaniLeigh,True,0XIKGBo9PnK1ApI5tZA60d,"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap latina']",65.0,919004.0
1686174,GASHI,True,0JOxt5QOwq0czoJxvSc5hS,"['pop rap', 'trap soul']",69.0,214204.0
1177800,O.T. Genasis,True,1Zatb2YN4erBOoSivOXc0o,"['pop rap', 'rap', 'southern hip hop', 'trap']",63.0,925126.0
510613,Rocko,True,0T5OJgMVjKIX3b3W3ekqOl,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'houston rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",51.0,450694.0
927951,Baauer,True,25fqWEebq6PoiGQIHIrdtv,"['bass trap', 'electro house', 'electronic trap', 'vapor twitch']",58.0,184961.0
1077786,Tink,True,4v6XOdonnfpdTKTRJArG7v,"['chicago rap', 'drill', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen']",65.0,715011.0
1348182,dvsn,True,7e1ICztHM2Sc4JNLxeMXYl,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap soul']",65.0,1045326.0
1960549,RMR,True,0j1Pwmd6nuk0BXD1RqoHDw,[],49.0,54563.0
987556,TM88,True,5RMUeKq0dZxg9RHE1f0B9P,"['atl trap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",56.0,71407.0
987539,Southside,True,23DYJsw4uSCguIqiTIDtcN,['atl hip hop'],55.0,47812.0
1102967,Tha Joker,True,7JDx2l9hbNg7vlr6eVLbKV,"['pop rap', 'trap']",37.0,49741.0
632922,JLS,True,5xi3SZpllRPAkoPVbjB6nc,"['boy band', 'dance pop', 'europop', 'post-teen pop', 'talent show']",60.0,455460.0
88784,Sinitta,True,1nUUfnmwd9mdpTPwMcM1hd,"['hi-nrg', 'new wave pop']",36.0,23374.0
125962,Hilltop Hoods,True,7dlqUnjoF2U2DkNDMhcgG4,"['australian hip hop', 'australian pop', 'pop rap']",67.0,736586.0
24143,Zero 7,True,14H7ag1wpQOsPPQJOD6Dqr,"['downtempo', 'electronica', 'nu jazz', 'trip hop']",61.0,447685.0
39116,Giorgio Moroder,True,6jU2Tt13MmXYk0ZBv1KmfO,"['disco', 'italian disco']",56.0,195834.0
887402,Big Freedia,True,2gyv1akuIB9fQvXoGSPaJr,"['bounce', 'escape room', 'lgbtq+ hip hop', 'new orleans rap', 'trap queen']",55.0,84969.0
46340,Queen Latifah,True,5m7wCUhYhBh7A3A3YMxrbt,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'hip pop', 'new jersey rap']",58.0,151616.0
954812,Brooke Candy,True,3amwMyDd1uxTBoUZlazZ9m,"['dance pop', 'electropop', 'escape room', 'hyperpop', 'lgbtq+ hip hop', 'pink noise', 'pop', 'strut', 'trap queen']",50.0,208236.0
187828,Stargate,True,7KUri7klyLaIFXLcuuOMCd,['norwegian pop'],52.0,13647.0
529248,DJ Q,True,7dDPt2xIGymSDddx80OfF1,"['bass house', 'bassline', 'instrumental grime', 'speed garage', 'uk garage', 'ukg revival']",42.0,22487.0
1500676,Mackenzie Ziegler,True,5pWUVnrc1y0FpWZ6VCy0Hg,['social media pop'],64.0,534643.0
964777,"Leslie Odom, Jr.",True,3cR4rhS2hBWqI7rJEBacvN,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",75.0,209199.0
346216,88-Keys,True,6RedK3o51NbUJuJxXlT4kj,['alternative hip hop'],52.0,20945.0
2132998,TQX,True,1kDuoI1Eqt7R8xXuUAGAd7,[],4.0,294.0
179515,Barney McAll,True,1FC0psUheo5L2kUtj53MF9,['australian jazz'],21.0,1623.0
2029956,At home with the kids,True,3FafzqpCLAlDnDKpZ8Bx6R,[],0.0,1293.0
185321,Jay Sean,True,4pADjHPWyrlAF0FA7joK2H,"['dance pop', 'pop rap', 'post-teen pop', 'urban contemporary']",70.0,1500235.0
64840,Cassie,True,27FGXRNruFoOdf1vP8dqcH,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",64.0,1226816.0
47816,Mario,True,20s0P9QLxGqKuCsGwFsp7w,"['contemporary r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",70.0,2599543.0
624208,Blood on the Dance Floor,True,3llfMTWzOCWDpZeBSL4gbc,['electropowerpop'],0.0,133663.0
237980,S.A.S,True,2ZAULNPxCawqEBz4fjHr9i,['irish underground rap'],21.0,7150.0
1431865,Mega,True,17MQlJRlYGKLSWynP3Ir8h,[],11.0,154.0
925976,Mayhem,True,4pCa16VT3kEpljHoqbhvpF,[],10.0,76.0
1078119,Lil Bibby,True,4uSN8Y3kgFNVULUWsZEAVW,"['chicago drill', 'chicago rap', 'drill', 'trap']",50.0,569425.0
1360448,Murda Beatz,True,3CbYyyd8wH3RT6t0jwpdzC,"['canadian hip hop', 'canadian trap']",66.0,123296.0
1927120,Waw*Mart,True,6ybdfMQNAfHKRrTFGv4VaH,[],6.0,266.0
1008875,K.E. on the Track,True,2HWmDYT4Tjd0SCzw9BhLlm,['futuristic swag'],19.0,233.0
1725029,K4mo,True,7IziQIyiq8TGse0Mc1laYi,[],43.0,496.0
1597314,Sada Baby,True,2JSwnwAT1BupAQkhqcRCUw,"['detroit trap', 'scam rap', 'trap']",64.0,372644.0
1225221,Yung L,True,5jW1p6bav4DYihIHewKBCq,"['afropop', 'nigerian pop']",45.0,13539.0
1383395,BIA,True,6veh5zbFpm31XsPdjBgPER,"['pop', 'r&b', 'rap latina', 'trap queen']",72.0,278642.0
846611,Jesy Nelson,True,73KwqWuob0R53I14Vs56p9,"['dance pop', 'pop']",55.0,37656.0
60641,Space Cowboy,True,7IEs29neldWttflhIzGhCX,[],44.0,9909.0
15666,Tony Bennett,True,2lolQgalUvZDfp5vvVtTYV,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",67.0,712764.0
412724,Colby O’Donis,True,7fObcBw9VM3x7ntWKCYl0z,"['dance pop', 'pop rap', 'urban contemporary']",69.0,121318.0
658204,BURNS,True,5eKqhPrKad0J9xGAtq3rW7,['la pop'],60.0,31550.0
1979211,Vitaclub,True,3sQdXxOdW1oN4woKfJ7iia,[],34.0,205.0
250358,Travis Barker,True,4exLIFE8sISLr28sqG1qNX,['rap rock'],79.0,367068.0
939039,Lauren Jauregui,True,3J0BpFVUc9LeOIVeN5uNhU,"['pop', 'post-teen pop', 'r&b']",62.0,1200017.0
1096050,Lido,True,1aSwrSGBNGMLn9ymttfRkk,"['future bass', 'norwegian pop', 'vapor twitch']",56.0,97376.0
1894489,Anh Jesslyn,True,3eTPuplnmfWWKjMrl6rW9b,[],0.0,76.0
62325,Royce da 5′9″,True,6DVipHzYsPlIoA0DW8Gmns,"['alternative hip hop', 'detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",66.0,664188.0
1843426,Dreamville,True,1iNqsUDUraNWrj00bqssQG,"['hip hop', 'rap', 'underground hip hop']",70.0,395859.0
1195592,JID,True,6U3ybJ9UHNKEdsH7ktGBZ7,"['hip hop', 'rap']",86.0,817168.0
1125382,Bas,True,70gP6Ry4Uo0Yx6uzPIdaiJ,"['hip hop', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']",72.0,430563.0
1195599,EARTHGANG,True,5MbNzCW3qokGyoo9giHA3V,"['atl hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']",73.0,671550.0
1554751,Young Nudy,True,5yPzzu25VzEk8qrGTLIrE1,"['hip hop', 'pluggnb', 'rap', 'trap', 'underground hip hop', 'vapor trap']",74.0,841791.0
759245,Haze,True,2UBLJyUgCq6XMiSVV7oGv8,[],46.0,127.0
2083448,RobGz,True,7y5vacxuCM2lyUEEPnQcwd,['trap latino'],51.0,8819.0
1562701,Jamby el Favo,True,128ftF9X7Kd7Di2fq3wYVs,"['perreo', 'reggaeton flow', 'trap latino']",71.0,673745.0
340195,Linda McCartney,True,6QEKXJs8gQCiyBq5L8knco,['classic uk pop'],56.0,15902.0
89738,Yoko Ono,True,2s4tjL6W3qrblOe0raIzwJ,"['experimental', 'experimental pop']",60.0,103097.0
58935,The Lords,True,3R8vArN3qkKcAVwWy0pCFo,['merseybeat'],33.0,7972.0
14564,Small Faces,True,1YqGsKpdixxSVgpfaL2AEQ,"['art rock', 'blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'rock']",51.0,268095.0
420121,AKB48,True,01wau5CL3Z1vfJJWkzBkqg,"['48g', 'j-idol', 'j-pop', 'j-pop girl group']",58.0,358462.0
998628,Bruninho & Davi,True,5exy2LREZrJ6aRzj1SwXQX,"['pagode', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",57.0,1461509.0
983700,Wolfine,True,2OnKRchqP7tT0FzTvWIFI7,"['colombian pop', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",61.0,1400321.0
116401,Thalía,True,23wEWD21D4TPYiJugoXmYb,"['dance pop', 'latin', 'latin pop', 'mexican pop']",74.0,3796474.0
571732,Felipe Peláez,True,6dexNK5MjEL8UvmA5MjSgg,"['colombian pop', 'latin', 'latin pop', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']",62.0,945384.0
1537545,Sharlene,True,1gIUNwemvV0ieFYpL6jbEB,['dominican pop'],40.0,49975.0
955088,Alkilados,True,2DP9xStkVVv753RBiEHXQB,"['colombian pop', 'latin', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",60.0,1805342.0
128799,Maía,True,1IKP8dm7pmlkZS4V4MzKkI,"['colombian pop', 'salsa colombiana']",50.0,210551.0
1247884,Jorge Villamizar,True,3zPWcnruZBNnrd22uS8UBy,"['colombian pop', 'latin pop']",58.0,89019.0
731729,Ken‐Y,True,4DYFVNKZ1uixa6SQTvzQwJ,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow']",66.0,311700.0
1139470,Leslie Grace,True,6BeO1KuAWBqFriL1mLHtNc,"['bachata', 'hollywood', 'latin', 'show tunes']",66.0,1193766.0
681029,Pipe Bueno,True,4RXxwBtdt6k1YNyyAyiOng,"['colombian pop', 'musica popular colombiana', 'vallenato moderno']",60.0,815252.0
1529803,El Indio,True,2kVNw17HrkNAfaxLQ62vFF,[],1.0,35.0
552599,Danny Romero,True,30HlKUFTsqlFQsPfyv2yuM,"['electro latino', 'flamenco urbano', 'latin', 'latin pop', 'latin viral pop', 'spanish pop']",60.0,371983.0
1197728,Maximus Wel,True,7cwVb5v5UxYfwq2m49T8fy,"['r&b en espanol', 'reggaeton flow', 'trap latino']",42.0,95989.0
177506,Alberto Stylee,True,5mgqYTU6dhKlEdi7DOy4uU,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",61.0,265667.0
1579960,Tomás the Latin Boy,True,5Moj7anJHEzL0U2Fmr3iOu,['pop reggaeton'],20.0,16207.0
324309,Silvestre Dangond,True,3OcvS8PzSGYMBvLdzY6g3e,"['colombian pop', 'latin', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']",70.0,3359181.0
105725,[no artist],True,2kYpqEOmwO3ktb16Dsutqa,[],32.0,1060.0
